,full_text,emotion
9784,mengerikan lucu dilarang justru dicari laku dianjurkan disuruh malah diboikot kalah justru menjadi amat populer menjadi pahlawan khalayak ramai berjaya keok celaka,Anger
9785,godan shoping terkutuk kesal,Anger
9786,katak tempurung kepercayaan berlebih hegemoni ilmu sains teknologi solusi beragam permasalahan indonesia adalah dogma sila google scientism sila google arogansi alumni itb eh,Sad
9787,asal kamu tahu orang kurus kecil sebenarnya makannya banyak tidak gede lhoo sebaliknya orang gendut makan sedikit gendut jangan minder jadi orang kurus gemuk bersyukur sama allah,Joy
9788,bikin negara merugi terus bikin pendukung pontang panting bikin pembantu kehabisan akal bikin investor mikir berkali bikin tukang pakai up jadi blunder orang selemah masih dipertahanin why why,Anger
9789,orang sunda males sekali orangnya cocoknya tinggal suatu negara bukan indonesia pindah ke negara teh malas,Joy
9790,kemudian jalan tol banyak swasta berinvestasi dijalan tol jadi pemerintah hemat dana jangan terlalu picik otaknya rakyat terlalu permasalakan tol berbayar diinginkan r,Anger
9791,tidak bicara banyak mau bicara apa speechless saking sayangnya sama kalian yaampun intinya saya sayang kalian semua judy saya mau semua kedepannya lebih kompak amin,Love
9792,suka heran sama ukhti hobi nyindir ngurusin hidup orang apalagi ngomentarin hidup orang bawa bawa visi misi bersama profesyenel dong urusan pribadi sama urusan forum tyda usah dicampur adukkan,Anger
9793,jakarta punya bukti kerukunan umat beragama lainnya contohnya masjid al muqarrabien gereja masehi injil jakarta utara saling berbagi tembok sempit d jakarta,Joy
9794,alhamdulillah yaallah terimakasih kedua orang tua keluarga selalu mendukung selalu suport terimakasih kepada,Joy
9795,takut sekali takut d bawa kabur soalx sebelumnya pernah pengalaman dibawa kabur keluar kota untung bang ojek bisa bawa daku kabur waktu pikir tidak lari hm tidak tahu pux duit ebong buat ngibrit,Fear
9796,iya allah sangat deh waktu berhenti berputar perasaan makin kesini menit kerasa sangat tahu tahu sejam padahal baca baca artikel internet,Sad
9797,jenuh konsentrasi perlu yang bisa bikin jadi terarah apa iya,Sad
9798,mudahan divonis bersalah tidak yang nangis tiduran jalanan marah menjelang larut malam iya,Anger
9799,semua orang beda kerja gini target dari keluarga sangat sdrhana pemasukan saya catat n seperlunya saya beli sisanya dtabung niat brhnti ada saja cobaan,Sad
9800,pernyataan sandi mulai waras mas gun persoalan radikalisme jauh lebih besar dibanding persoalan elektion selama saya bnykn mau muntah dengar statemen sandi kali baiklah jangan pintar bikin statement juga aksi ekse,Fear
9801,stress punya gigi susu baru goyang hari lalu saya takut kalau copot tidak tumbuh lagi huhuhuhuhu,Fear
9802,iya sadnessar tidak dibutuhkan sadnessar saya pergi kenapa saya pergi selalu dicari saya diperlukan saat dibutuhkan,Sad
9803,dikasih tahu katanya kalbis mirip praktikum nya kalau salah sih luar negeri saya takut salah kalau mau coba tanya lain,Fear
9804,heung malah sayang sekali sama nenekku like tiap hari ngunjungin rumahnya mirip yang kurang sebelumnya tiap mau pergi sekolah les apa main ngunjungin rumah nenek sebelah rumah sebelumnya,Love
9805,bibi esta my gud kesayangan sekali bibi baik sangat sayang bibi tertawa bibi asik sekali perhatian sekali aah sayang sekali hiks sama bibi tiada kata mampu mengungkapkan rasa sayangku mu bi,Love
9806,berasa puasa hari sebentar lebaran rasa sedih ramadhan meninggalkan tapi rasa happy sebentar kita lebaran berkumpul bareng keluarga saling memaafkan kmbli fitrah semoga kita semua bertemu ramadhan h amin,Joy
9807,pikirkan bagaimana kondisi akhirat perbanyak bekal akhirat lebih suka amalan kita dibalas di dunia kenikmatan dunia menjadi tujuan utama,Fear
9808,bukber bhe ex soko kapan gini see you on top guys sd muhammadiyah sokonandi,Joy
9809,bong luh harusnya terima kasih sama anies sandi mereka jalanin sebagian ide program ahok jangan malah dibully curiga jangan luh orang memang bisanya ngebully,Anger
9810,sepi kosong cem ati,Sad
9811,bodoh sangat memang telat sadnessar kalau menutup aurat iya loh bodo mau kamu d rumah kamu sendiri bisa ada tamu non mahram datang tiba sepupu laki datang,Fear
9812,kamu tahu sayang sama kamu rasa sayang ke kamu makin besar mungkin rasa sayang besar nantinya menyakiti satu sama tapi saat saya benar benar sayang sama kamu sungguh hehehehe,Love
9813,jadi kemarin tempat ujian selama terus waktu survey ruangan keinget pernah baca artikel horror laugh out loud krena memang tmptnya benar seram baru masuk merinding iseng habis ujian cek artikelnya baca komen alumni sekolah ditulis angker,Fear
9814,kalau parungpanjang selalu hadiri jutaan debu membuat warga terdampak ispa hingga lebih jiwa pak percaya pak punya data nya puskesmas kok kapan mau main kesini pak,Anger
9815,berkata sekarang hanya cacian teriakan kasar kemunafikan itu sekarang saya lebih memilih diam menjauh kehidupan,Sad
9816,memang kadang enggan menghubungi kondektur biasanya larut malam kritik serupa sering disampaikan harapan saya pengecekan berkala dijadikan sop shg perlu ada komplain terlebih baru suhu,Anger
9817,sayang sekali sama sama sayang sekali saya sama dia sudah deket sekali selalu main bareng belajar bareng sudah kan jadi sahabat rasa pacar jangan sedih dong banyak cara selalu bersama harus memiliki,Love
9818,pesentren juga dapat first experience makhluk ghaib bentukannya orang matanya naujubillah seram pengliatan langsung kuning kepala sakit berat ternyata ketindisan this is why im not interested in horror movie,Fear
9819,bertanya mengancingkan kemejanya memakai jaketnya sungguh ican menggelengkan kepala melihat kelakuan sahabatnya sudah ganteng mah mau diapain bagus thanks balas ezra tersenyum ican ah memang indahnya,Joy
9820,memang childish alias kekanakkanakan mendekati bodoh overacting pelajari sebelumnya undang jadi pejabat jangan memalukan dong tanggapi pernyataan sandiaga uno pakde karwo kritik saran pejabat negara lewat mendagri,Anger
9821,iya nih anjing manusia lebay muak liatnya,Anger
9822,hallo en maaf baru bikin threadnya t t bow happy mensive ke sayang kalian makasih nde kalian mau nampung arin absurd aneh tidak jelas t t you all are my family in this fake world you are so precious to me,Love
9823,bukan saya punya mirip semacam trust issue takut diomongin sama teman deket takut kalau bicara a malah salah saya bukan tipe orang gampang ceritain semua masalahku orang alias susah terbuka,Fear
9824,anjing fitnah tuh,Anger
9825,hubungan asrama justin selena membuktikan pacaran putus nyambung tidak sehat takut terbawa setelah nikah makanya jb nikahin cewek huhu,Fear
9826,sekarang mah bisa nyengir stay sama emot memang sih kalau suatu sat us kaya happy suatu sat bahagia,Sad
9827,mengubah kebiasaan seseorang kurang baik berat mesti dikuat kuatin kalau berubah yaudahlah nyerah mungkin memang bisa dirubah,Sad
9828,yakin semua amalkan kita berikan sama orang sedekah ada gantinya bismillah ikhlas semua disimpan terlalu lama baik sedikit hartamu orang membutuhkan hidup bukan selalu harta,Joy
9829,hilangin sifat gengsi jelas ujungnua bikin capai diri sendiri tidak mau dipandang lenih rendah buruk dibandingkan orang tidak ada habisnya kalau nurutin orang mending coba buat nerima kekurangan perbaiki jadi kelebihan,Anger
9830,ku setia seorang iaitu kamu nr aa na dn pegang jnjiku ku shidup mati dgnmu allah maha mengatahui doa yang baik dn yakin doa kte ble deh krje jauh dia ku harap kamu paham satunye yang ku sayang kamu nr aa na trust me,Love
9831,kata siapa hidup tidak gunanya ingat diciptakan punya tujuan semua milik barang titipan harus dikembalikan agama adalah tuntunan membantu mencapai tujuan,Fear
9832,serius bingung sama maksud and tujuan orang suka ngelempar kereta batu menyakiti orang kan kalau kena kaca n pecah punya penyakit jiwa kali yak,Anger
9833,masa depan scot langsung cari rumahnya dong merasa yang aneh dunia ada apa gerangan sampai rumah kaget sesosok perempuan cantik nan putih umur tahunan siapa perempuan,Fear
9834,mungkin merasa malu dibilang kampungan sama orang orang lihatin bersihin peralatan makan ingat kasus dibilang kampungan mengucapkan terima kasih security bantuin nyeberang jalan sebagian orang indonesia memang unik,Sad
9835,selamat jam pulang ngantor selamat bermacet ria pft,Anger
9836,me as a girlfriend always pujuk my bf if merajuk because i dont want to lose him perasaan takut automatik datang bila sudah sayang hmm,Fear
9837,waktu mengerjakan thesis hampir tiap hari tertekan sekarang suka gelisah kalau malam tidur sama bangun tidur kaya rasa takut lupa melakukan suatu atau kelewatan suatu ampe pagi gini kadang jadi bisa tidur,Fear
9838,miris marah jengkel gedeg jeng jakarta baru tahun dilola orang orang baik dalam waktu bulan dirusak orang orang gila,Anger
9839,hue sayang kok jadi melow gini sih cinta kamu ah cinta so much beruntung sih jumpa sama kamu my sweetie,Love
9840,cinta ibu merupakan cinta paling suci cinta rasul merupakan cinta paling mulia cint tuhan merupakan cinta paling agung,Love
9841,betul min rakyat indonesia sekarang harapan nya tinggal sama tni kalau lain lihat jelas penyerangan kantor media katanya ada unsur pidananya sudah jelas menghina presiden indonesia sah lucu lucu an,Anger
9842,nah keterlaluan adl kalau pjbt eselon menyalahkan pelaksananya atas suatu kesalahan dokumen dia tanda tangan paraf istilahnya mau disalahkan padahal tugasnya pejabat y neliti dokumen dittd paraf tgjawab atas isinya,Anger
9843,goyangan si cowok asyik sekali sumpah suka lihat goyangannya,Joy
9844,gini rasanya jadi wali kelas untungnya rumah deket sekolah waktu dicariin wali murid datang rumah kasihannya wali kelas rumah jauh jarang sekolah akhirnya grup kena imbas,Sad
9845,hari bangun tidur waktu bangun buka instagram lihat story ternyata storyku penuh acara wisuda teman sma saya rasanya rasa jebret rasax trauma lihat instastory,Sad
9846,siapa bilang pilkada panas buktinya yang marah marah batal jadi calon gubernur jatim,Anger
9847,pertama kali liat langsung penampakan tempat pernah lupa seumur hidup ternyata sejarahnya memang mengerikan tidak heran orang tidak pernah lihat sebelumnya kaya akupun lihat cobain deh kesana gih,Fear
9848,ngeri sekali banyak orang jahat dunia semoga mbavan gede jadi mirip jahat terus punya empati mudah mudahan jeleknya mbavan mentok annoying jangan jadi jahat amin,Fear
9849,jatuh cinta mengenal tipe kamu takkan peduli fisik isi kepalanya kamu tahu hanyalah jantungmu berdebar kencang bila berada dekatnya,Love
9850,usaha baik akan mengkhianati hasil kalau berusaha terbaik hasilnya sedikit mengecewakan rasanya hati lebih lega lebih mudah buat ikhlas iya paling sudah berusaha jadi terbaik,Joy
9851,hei claudia kalau jawaban kek gini saya tahu kemarin kali sabar iya kak dtunggu iya kak silakan cek bla bla template semua mutu,Anger
9852,sayangnya mirip cintanya bikin kecap bango ke malika sayangku bukan sayang abalnya user fromyg antek antek sayangku saya jadi kaum misqueen,Love
9853,orang ajaib sih tadi juga becandaan receh sama nyeletuk bicara apa terus tahu terbahak-bahak kaget saya tapi senang,Joy
9854,pak presiden jalan dikampung juga diperhatikan dusun rumah mbacang kec kutalimbaru kab deliserdang,Sad
9855,marak isu sexual harassment mulai gitasav via katanya tidak diam jadi speakup biar masyarakat aware peduli menurutku apa dilakukan via bukan speakup lebih mempermalukan,Sad
9856,jauh hati cemburu kedekatan kamu sama that s great kep positive thinking,Sad
9857,wkwkw sepertinya iya deh baru ingat kalau sepupu sepupuku nyambung seru ngobrolnya soalnya sama pasarannya kalau sama biasa tertawa oiya wr supratman,Joy
9858,awal merasa setelah mikir saling sayang perlu nembak umur segini intinya sudah pacaran deh iya tahu apaan tertawa,Love
9859,sehari coba transfer atm bbri a c bri bbmr lha kok gagal semua atm bri kok telo memalukan iya katanya punya satelit memalukan sekali gimana penjelasan nya,Anger
9860,juga merancang skenario surprise buat istrinya dijamin istrinya happy sekali saja happy sekali kayaknya cocok jadi tim kreatif acara reality show ada unsur romantisnya misal program lamaran katakan cinta kalau katakan putus deh,Joy
9861,orang pendukung khilafah memang di black mail,Anger
9862,seumur hidup pertama kalinya menyampaikan keluhan call center mendapatkan respon dengan kata kata berdoa pak terima kasih banyak,Anger
9863,hari saya menikmati sendiriku maraton drakor about time mengajariku gimana caranya sisa hidup kalian menghargai bagian bagian terkecil sering kalian sadnessari kalian acuhkan orang kalian sayang contohnya,Joy
9864,mau ngucapin happy birthday ke buat nursehah semoga berkah umur murah rezeki sehat selalu makin rajin ibadahnya tetap jadi wanita kuat menginspirasi banyak orang wish kamu all the best girl,Joy
9865,sangat kuatir dukungan penuh nu presiden makanya mereka coba utak atik delegitimasi istilah islam nusantara diperkenalkan dikembangkan nu sejak muktamar jadi persoalannya bukan agama politik,Anger
9866,hidup petualangan penuh misteri sebabnya semua manusia memiliki rasa takut was was kuatir menjalaninya bersama yesus segala ketakutan menjadi hilang,Fear
9867,jadi habis urus plat sepeda motor pemandangan menarik kebanyakan owner sepeda motor pria sebaya bapak atas sekarang diurus ownernya hm jadi emak suka motoran rata hak pakai tertawa sendirian tengah bapak bapak,Joy
9868,tatkala semesta menciut menjadi sesosok makhluk tatkala sesosok makhluk meluas bahkan menjangkau tuhan itulah cinta,Love
9869,malam minggu tak menakutkan balet asyik bersama orang hebat,Joy
9870,bersama segenap dewan guru terimakasih membimbing anak selama bu semoga ibu ibu semua dimudahkan segala urusannya ilmu ibu ajarkan menjadi amal jariah pahalanya terus mengalir ibu selamanya,Joy
9871,menyeduh kopi air mata cukup panas menghasilkan kepulan masa lalu manisnya kenangan pahitnya ditinggalkan,Sad
9872,tidak salah bila mohon segera perintahkan menkes menambah ruangan khusus sakit jiwa rumah sakit tidak menutup kemungkinan usai pilpres setiap rumah sakit dibanjiri pasien sakit jiwa tanda kearah sana sudah saat banyak stress,Fear
9873,cilacap cinta lama gagal terucap purbalingga pura bahagia melihatmu berpaling ber keluarga semarang sedikit merindukan orang tersayang ini cilandak cinta lama datang mendadak makan sari roti saking rindunya merobek hati,Sad
9874,heboh asus rog phone memang kuat belinya wahai sobat kisminku mending save gambarnya mirip biar waktu rilis bosan liatnya jadi begitu nafsu beli,Sad
9875,korupsi memperkaya diri sendiri revolusi mental digalakkan pakde mesti ulang di,Joy
9876,kaga lah juga bukan cewek tolol si daniel co bule mau numpang hidup jakarta am ce bisa kasih kemudahan hidup disini deh sorry biar jelek tua tidak sudi dimanfaatin,Anger
9877,tahu sekarang apa hanya raga bakal bawa pergi tapi jiwa tahu bakal ketemu kalian kamu atau tidak akan pernah lagi,Sad
9878,mbuh iya terdekat kena kdrt dibilang urusan keluarga mau bantu perempuan speak up sexual harrasment dikatain pusink,Anger
9879,liat yah mulai now fokus cari duda mapan dewasa ajak nikah sini n hanya minta nyokap beresin n kasih hak sebagai anak kandungnya rata minta dipestain tidak mewah kog biasa langsung ikuti suami stay negaranya soon tercapai,Anger
