content,label
Pengacara Setya Novanto: JK Harus Seperti Jokowi,joy
Setya Novanto Sempat Minta Pengacara Menemuinya di Rumah,trust
"Pengacara Setya Novanto Akan Bongkar Borok KPK: Pelan-pelan, Ini Baru Ronde Pertama",trust
Pengacara Setya Novanto Siapkan Bukti untuk Buka Borok KPK,anticipation
"Sebelum Terbang ke Jawa Timur, Setya Novanto Sempatkan Shalat Duha di Bandara",joy
Setya Novanto divonis 15 Tahun Penjara. Pendapatmu?,joy
Pengacara Setya Novanto Siapkan Bukti untuk Buka Borok KPK,joy
Waduh! Pengacara Setya Novanto Mengancam Bongkar Borok KPK,anger
Pengacara Setya Novanto Siapkan Bukti Bongkar Borok KPK,joy
"Pengacara Setya Novanto Ancam Bongkar Korupsi di KPK, Begini Katanya",joy
Pengacara Setya Novanto: Anggota DPR Takut Gunakan Hak Imunitas,fear
"Pengacara: Setya Novanto Bukan Sembunyi, Tapi Beliau Tidak Ikhlas Diperkosa Haknya",fear
Pengacara: Setya Novanto Dilindungi UUD 1945,anticipation
"Setya Novanto Silaturahmi ke Pesantren Sidogiri, Pasuruan",joy
Pengacara Setya Novanto Ancam Bongkar Borok-borok KPK Ini di Antaranya,joy
"Pengacara: Setya Novanto Bukan Pengecut, Cuma Tak Ikhlas Diperkosa",fear
"Setya Novanto Menang Praperadilan, Fahri Hamzah Senang",joy
"Setya Novanto 'Menghilang', Pengacara: Ada Tugas Negara, Sangat Urgen",anticipation
"Setya Novanto Absen dari Pemeriksaan KPK, Pengacara: Anggota Dewan Punya Hak Imunitas",trust
Pengacara Setya Novanto Mengaku Punya Bukti untuk Bongkar Borok KPK,anticipation
"Bersarung, Setya Novanto Hadiri Peringatan Hari Santri Nasional di Probolinggo",joy
Kuasa Hukum Setya Novanto: 560 Anggota DPR Punya Hak Imunitas,trust
Pengacara Setya Novanto “Ngotot” Pemanggilan Kliennya Harus Seizin Presiden,anticipation
Pengacara Setya Novanto Siapkan Bukti untuk Buka Borok KPK,anticipation
Pengacara Setya Novanto Mengaku Punya Bukti untuk Bongkar Borok KPK,trust
Pengacara Setya Novanto Sebut Jusuf Kalla Bikin Gaduh,anger
"Pengacara Setya Novanto Ancam Bongkar Korupsi di KPK, Begini Katanya",joy
Pengacara Setya Novanto Tuding Wapres JK Bikin Gaduh,trust
@kompascom Qt tunggu pernyataan pak setya novanto yg berikutnya ada tersangka baru semoga @KPK_RI  kerja cpt n lbh…,anticipation
Waduh! Pengacara Setya Novanto Mengancam Bongkar Borok KPK,anticipation
Pengacara Setya Novanto Tuding Wapres JK Bikin Gaduh,anger
Akbar Tanjung Bilang Cak Imin Cocok Jd Cawapres @cakimiNOW @jokowi @Jkw_CakImin…,trust
@cakimiNOW Cak Imin ... TOP,joy
"Muhammad SAW; \n\n\Orang yg paling jauh dariku pada hari kiamat adalah orang yg banyak omong, suka membual, serta men…",trust
Tinggalkan @cakimiNOW !,anger
Gerakan #SedulurNgaji adalah perintah para ulama dan kiai. Semoga Gus Ipul-mbak Puti menang dan dilantik menjadi Gu…,trust
Akbar Tanjung Bilang Cak Imin Cocok Jadi Cawapres @cakimiNOW @jokowi @Jkw_CakImin…,trust
Yang terbaik menurut @jokowi  Aduh @cakimiNOW  Selain konsisten juga sebagai panglima santri\n#join\n#CakIminTheNextWapres,trust
"Setelah sukses membrantas jaringan narkoba kini di percaya di bulog. Kita tunggu aksinya @jokowi  2 periode, sikat…",trust
Ini Cara Pemerintah Pastikan TKI Berjaya di Rumah Sendiri via @detikfinance,anticipation
Buat saya perlindungan tenaga kerja yang terbaik adalah perlindungan skill (@hanifdhakiri). \n#JokowiSekaliLagi…,trust
Pemerintah sudah oke @jokowi\n@cakimiNOW @hanifdhakiri,joy
@ana_khoz @cakimiNOW Belum saatnya mba..,anticipation
"Sejak dua tahun lalu, @cakimiNOW sudah usulkan penetapan Hari Wayang Nasional. Ada rekam jejak digitalnya. @DPP_PKB…",joy
Alhamdulillah kalau @cakimiNOW sudah di akui sebagai salah satu otang yg terdepan memperjuangkan nilai2 dan budaya…,joy
Pemerintah hrs semakin terbuka soal data TKA biar semua paham pakai nalar normal @jokowi @cakimiNOW\n@hanifdhakiri,trust
"Persiapan pemberangkatan jenazah almarhum KH Nahdludin Ruyandi Abbas dari  Central Mosque di London menuju Jakarta,…",sadness
Turut berduka cita atas berpulang nya Guru kita KH. NAHDLUDIN RUYANDI ABBAS.. Alfatihah.\n\n@cakimiNOW @gusmusgusmu…,sadness
Gus Reza lirboyo dlm Pengawalan Banser pada  pengajian di pondok pesantren An Nur Mojorejo Ngraho BJN…,trust
Cak Imin: Memperjuangkan Hari Santri Nasional Bukan Gaya-gayaan! @cakimiNOW…,joy
Akbar Tanjung Bilang Cak Imin Cocok Jadi Cawapres @cakimiNOW @jokowi @Jkw_CakImin…,trust
Padukan untuk indonesia lebih baik\n#CakIminTheNextWapres \n#join2019 \n@cakimiNOW #JokowiSekaliLagi @Jkw_CakImin…,joy
"Di hadapan fatayat NU di Gresik, Gus Ipul ikut menghadiri harlah dan berbicara mengenai peran pemuda sebagai tongga…",trust
"@cakimiNOW menjelaskan, rasa keadilan muncul jika ada nilai-nilai kebersamaan. Rasa saling percaya juga harus dipup…",trust
"@cakimiNOW Tolong pa jadi mediator untuk pencabutan moratorium TKI ke timur tengah, karena moratorium sudah terlalu…",trust
"Hari Jumat selalu terasa istimewa, bertemu dulur-dulur sambil menanyakan kabar sungguh mendamaikan hati\n\nKabeh Sedu…",joy
@cakimiNOW Mantap,joy
@nuna_mastur @fadlizon @jokowi @PKSejahtera @GunRomli @AntoniRaja @grace_nat @cakimiNOW Serius sekali twit war dg Bang @fadlizon bang hehehe,joy
@cakimiNOW  jd Narasumber Talk Show ILF\n#CakIminUntukIndonesia @jokowi…,joy
Rangkaian Kegiatan Konbes ke - 16 @FatayatNU_Pusat  bersama Ketua Umum @anggia_ermarini dan Pak Menteri…,joy
kerja konkrit untuk Indonesia @yuddychrisnandi pariwisata kita mendunia @seputarjabar…,joy
"Cawapres Tentara, Jokowi Bakal Panen Dukungan Dari Pesantren #KlikRMOL  #pilpres",trust
Negasikan pendapat ini\n\nKlaim tak berdasar \nAda @cakimiNOW dan @MRomahurmuziy yg klaim spt itu juga....\n\nBerantem a…,fear
"@Umnia77 @cakimiNOW Itu bukan orang islam, hanya KTP nya aja Islam, cak imin buah yg busuk dlm keluarga...",anger
"Semoga nanti ke depannya, saya bisa mendukung adik-adikku di Jatim untuk kegiatan olahraga seperti ini dan bisa men…",trust
Akbar Tanjung Bilang Cak Imin Cocok Jd Cawapres @cakimiNOW @jokowi @Jkw_CakImin…,trust
Kiai SepuhNU Turun Gunung Antar CalegMuda Daftar ke DPW PKB Jatim \n\ncc. @rmolco @cakimiNOW…,joy
"\Energi keumatan ini harus didorong menjadi kekuatan kemaslahatan bangsa. Tagline sederhananya, membela umat untuk…",joy
Kriteria pemimpin harus punya legalitas yang serius kata @cakimiNOW,trust
"Konbes XVI, Fatayat NU Dapatkan Anggaran Kemendes Rp5 Miliar -",joy
@cakimiNOW Barokallah. Smg sehat selalu panglima santri @cakimiNOW,joy
@RizkiAljupri semoga partai Opportunist &amp; hypocrite seperti @Official_PAN saya doakan tidak tembus Electoral Thresh…,disgust
@rafiziramli @chedetofficial @anwaribrahim Kita perlu berkemampuan untuk membezakan antara pendedahan dan teguran.. ianya tak sama.,trust
@qronoz gmn ini org.. lawan teroris pan hrs ada payung hukum nya. lu ga kasih payung hukum trs ribut kapolri mundur. otak teroris dah bener,disgust
@yugkheiy Kaga tau gua pan baru on lagi ini,anticipation
@aienstrykds Nah pan :'3 mau dikatain berkawat diwajah emang/?,disgust
@tunggalp Marah sm Partai Pembela TERORIS @PKSejahtera @Gerindra @Official_PAN \n\nTENGGELAMkan...,anger
@aewin86 Dulu INDEF Usulkan Agar  Pak Jokowi Bentuk Dewan Ekonomi Dan Berharap Mereka Di Dalamnya Tapi Pak Jokowi M…,anticipation
"@kezi_drr Oleh yg demikian, bg menyelamatkan keadaan tsebut, PBBM perlu dilantik sbg MB JOHOR tp masalahnya kerusi…",anticipation
Hbd y @leechaeyFM \n\nKadonya pan kapan aja y WKKW,surprise
@CourtVizion || pan ente semua ketua,disgust
@irsan_arzani @mohmahfudmd Tp betul kan pks pan gerindra adlh pendukung teroris.3 partai itu ga pernah bikin rakyat…,anger
@rvsocn Pan lu demen nendang2 tuh yang,anger
"Politisi yg msh memperdebatkan urgentsi UU anti teroris,dialah sebenarnya otak dari teroris \n#PerppuAntiTerorisme",trust
@yusuf_dumdum @fadlizon Pemimpin yg kuat itu yg pamer dada kayak HOMO\n\nPemimpin yg Kuat itu MENCULIK n MEMBUNUH war…,disgust
"@GaUsahMunafik @digembok Benar sekali pak, saya sudah menduga dari dulu ya kalo Gerindra PAN.PKS para gembong teroris mangkal di situ.",anger
"@jokoselong Ketua Pansus RUU Teroris dr GERINDRA( M.Syafei), fraksi yg belum sepakat adalahPKS,PAN, wk ketua DPRnya…",fear
"Mohon @AriffNizam dapat semak hal ni, jangan sekadar jadi alasan penghalalan yang menjustifikasi tindakan lompat pa…",fear
"@Kars104 Klau di indonesia pengurus hti malah di backup oleh parpol PKS, PBB, PAN n gerindra, yg dimaksud amin ini partai pekok",anger
"@anomalythicum @TheCouple8 @Annderella_ Etdah bang, kampung kite mah emang dimarih.. abang pan tau..",fear
@anismatta @fadlizon @prabowo Inilah akhir hayat PKS PAN n Gerindra,joy
@rafiziramli @chedetofficial @anwaribrahim Tindakan sesorang itu kan ada objective atau motive nya. Sesuatu teguran…,trust
"Aksi teror di mako brimob dan Surabaya, tiba2 para cebong lempar tuduhan ke rakyat yang tidak dukung jokowi, ke 212…",anger
Motorola Patenkan Ponsel Layar Lipat yang Bisa Jadi Tablet,joy
"Jika kamu percaya mampu meraih impianmu, maka teruslah berusaha. Keberhasilan itu akan memberimu kebahagiaan tak ternilai.",trust
Yusril: Beri Kesempatan Polri Untuk Ungkap Pelaku Pemboman Gereja di Suarabaya,trust
"Peristiwa teror bom thd 3 gereja di SBY, telah mjd perhatian masyarakat luas serta sdh meresahkan. Baik bagi keluar…",fear
SBY: Beri Kesempatan Aparat Bongkar Dalang Bom Gereja Surabaya,trust
"Tidak Hanya Juara, Manchester City Catat 7 Rekor Baru Liga Inggris",joy
"Hasil Liga Spanyol, Barcelona Gagal Juara dengan Status Tanpa Kalah",sadness
Presiden PSG Pastikan Neymar Tidak ke Real Madrid Musim Depan,anticipation
Puasa dapat mengeluarkan racun dari dalam tubuh.,trust
@majimagchodom Aku sama ayahku soale kerja sama ngampusnya di sby :(,fear
"gw anak sby, gw akan lawan partai yg seakan dukung teroris dan memanfaatkan peristiwa ini untuk menghakimi pemerint…",anger
"Mereka mengebom SBY,  kitapun merasa diteror sang dalang",fear
Yang namanya keadilan bukanlah hal kecil yang bisa diucapkan sembarangan… melainkan hal yang dipendam teguh di dalam hati kita  #AmorQuotes,trust
@ruhutsitompul @mohmahfudmd @jokowi Polisi menduga keluarga yang melakukan penyerangan 3 gereja Sby di hari minggu…,trust
"@fadlizon Wkt jaman SBY jg donk,boss loe ex TNI ngapain sj selain baca novel fiksi dan nyinyir?ini tanggung jwb ber…",disgust
"@Here071 @Ricab_Meong @Bellanegoro @NetizenTofa @CCICPolri @BareskrimPolri Tlg dong senggol si mustofa itu, kok sya…",fear
"Prihatin Tragedi Bom di Surabaya, Sihar Ajak Jaga Pluralisme",fear
Request lagu kenangan masa SMA bisa mention kesini atau via 0811301038 only on #SensasiPagi…,joy
"@LawanPoLitikJKW Kalau pemerintahan SBY 10 th berhasil tak spt ini indonesia sekarang, jokowi tinggal melanjutkan d…",trust
"Mencintai itu kata kerja, bukan kata benda. Itulah mengapa cinta butuh perbuatan, bukan kata-kata.",trust
Pernyataan SBY Terkait Teror Bom Gereja di Surabaya: via @YouTube,anticipation
"@Fahrihamzah Kita memang tdk blh tkt sm teroris, kalaupun sampai terjadi ledakan kita tdk blh menyalahkan joko wi,…",trust
"..yg paling mengerankan pd hari yg sama stelah kejadian bom bunuh diri di sby, kok kapolri bs mengatakan pelakunya…",surprise
"Maka pertemuan SBY dan JK beberapa waktu lalu disorot dalam kaitan itu, apalagi terkait pula demo 4 Nov kemarin..",trust
"Aktivitas Sejumlah Gereja di Bandung Berjalan Normal, Jemaat Tidak Takut",joy
"Tapi belajar dan bekerja, kita bisa meraih semua #belajar #bekerja",trust
"“Jadi begini, tidak merupakan tradisi dari seorang SBY pd saat dia dapatkan alih kekuasaan itu kemudian dia",trust
wkwk jdi skrg w msih di sby krna ketinggalan pesawat kmrn. Jancoq,anger
@BapakRI @umiza09 @SBYudhoyono @KaptenSoetjoko @chirpstory Benar benar gilabtuh sby,anger
"Sukses bagaikan bayangan, Semakin dikejar semakin menjauh. Jadi, abaikan dan jalanilah hidup apa adanya",trust
@sesarlhaeun Oh lu pelaku bom sby ya?,fear
SBY mengingatkan Aparat Tetap Waspada -,anticipation
@pritprut Aku khawatir kalian yg di Sby :'( aku kirim doa sebanyak-banyaknya :*,fear
Grup Media @kompascom sdh mulai melakukan framing  (rekayasa pemberitaan utk bentuk opini tertentu) ttg aksi terorisme di Sby,fear
SBY: Pemerintah-Aparat Keamanan Mesti Memberikan Perlindungan kepada Masyarakat: Ketua Umum Partai Demokrat sekalig…,anticipation
"@GoDisko iya, how? kyk yg ibu2 ngebom ini tetangganya sodaraku mbak di sby. sehari hari ngomong ga ngaco, bersosial…",fear
@felliceWOW @Nugraha00370251 @PKSejahtera @Gerindra  dgrin tuh cebong! Biar kebuka wawasan…,anger
@digembok @Gerindra Kasihan Indonesia punya wakil kayak gini....duri dalam bakso....,sadness
@Nugraha00370251 @LedgerPolitics @PKSejahtera @Gerindra Ora nyambung lu bong! Lu bhs undang 2 Tapi malah  ngomong…,anger
@NurAliPrayoga @Gerindra @prabowo Pokok ny klo yg di usung pak prabowo insyallah amanah\n\n#JabarPilihAsyik…,trust
"@habiburokhman @roninpribumi dungu sekali mrk yg nuduh partai @Gerindra mendukung teroris,wong ketum gerindra aja M…",anger
@Gemacan70 @PKSejahtera @Gerindra @Official_PAN @PBBJabar Alhamdulillah #JabarPilihAsyik InsyaAllah #JabarPilihAsyik Menang.,joy
@harysantana @Nugraha00370251 @PKSejahtera @Gerindra Elo jagn tulal tolol sma org lain..  Katnaya org islam taat..n…,anger
"@NurAliPrayoga @Gerindra @prabowo Dear Admin, itu KELIRU dalam terjemahan potongan QS. Ar Ra’du Ayat (11) tersebut…",anger
@NurAliPrayoga @Gerindra @prabowo RIDWAL KAMIL ADALAH PERUBAHAN KLO DR PKS LG BUKAN PERUBAHAN,joy
@Nihin3 @fadlizon @wiranto1947 @jokowi @Gerindra Banyak baca napa bong.. Jangan di kolam aja,anger
@Gerindra @prabowo Bupati entus di dukung koalisi Gerindra pan pks pkb,trust
@fadlizon @DPR_RI @Gerindra Rakyat udah bayak yang tau wakil rakyat yang baek dan yang buruk...Slm dari desa,fear
@WikeYanto @harysantana @PKSejahtera @Gerindra Arek\ seng bangga dgn bom bunuhbdiri gak bakalan mudeng ms  yanto..…,anger
"@Nugraha00370251 @harysantana @PKSejahtera @Gerindra Kamu hafalin dulu nama akunmu,nanti ditanya pas ujian",joy
"@Ricab_Meong @Bellanegoro @NetizenTofa @CCICPolri @BareskrimPolri Gerindra, PKS dan PAN adalah partai yg menolak re…",fear
isi revisi nya aja sampeyan kagak paham\n\ndiduga teroris bisa di ambil di asingkan di tempat yg dimau bisa selama 50…,anger
@BaniKecebong @d_sartia @agusprehadi @prabowo @Gerindra Gw malah lbh suka kondisi sekarang... dulu hrg rmh naik g k…,joy
@detikTravel Telat... Knp waktu maco di Serang kok santai santai saja semua pihak terkait termasuk presiden ? Kok s…,fear
"@NgopiJahe_09 @Nugraha00370251 @PKSejahtera @Gerindra Bong lu tuh GA Pinter 2 sih?? Siapa pun  ketua  panja nya,, k…",anger
"(tenggelamkan @Gerindra )Mau Terbitkan Perppu, Fadli Zon: Pengalihan Isu",joy
@felliceWOW @Nugraha00370251 @PKSejahtera @Gerindra @jokowi Knpa Di sebut bong  dlm  tempurung? Karna GA mau beranj…,anger
@fadlizon @DPR_RI @Gerindra Nunggu dpr kelamaan.teror yg di sebabkan teroris sudah genting zok.nunggu anda2 di dpr…,anticipation
Perkiraan yg WO \n1. @PKSejahtera \n2. @Gerindra \n3. PAN,anticipation
@Nugraha00370251 @PKSejahtera @Gerindra Tolol lu! Di tunjukin bukti aja Mata lu kagak Melek!! Pemerintah yg lurus J…,anger
@fadlizon @DPR_RI @Gerindra Presiden punya kuasa lah! Nunggu DPR hanya akan menambah banyak korban! Soalnya DPR nya…,anger
@fadlizon @DPR_RI @Gerindra Memberatkan dia kali makanya ga setuju president keluarkan perpu.,fear
@harysantana @felliceWOW @PKSejahtera @Gerindra Itu pemahaman kamu dan.komplotanmu.untuk tdk.mengesahkan.UU teroris…,trust
@NurAliPrayoga @Gerindra @aheryawan @prabowo @MayjenSudrajat @syaikhu_ahmad Tolong cek daerah Cinere gak pernah dis…,trust
@Gerindra @DPR_RI Pale lu bau menyan,anger
Ahhh serius tuh Revisi UU teroris justru pemerintah yg hambat skalipun tinggal 99% @jokowi @BPPemiluPDIP  @Gerindra,trust
@tongtong_sot @jimmyherdyansy2 @vaiyo @idetopia @Gerindra @prabowo Kuat malu,disgust
@vaiyo @Gerindra @prabowo Om ganteng @habiburokhman ini ada tuduhan serius fitnah terhadap @prabowo @aniesbaswedan…,fear
"@vaiyo @Gerindra @prabowo Berikan 08 5 tahun,kita lihat siapa yg benar dan siapa yg salah \n@Gerindra",anticipation
@fadlizon @TribunWow @Gerindra Eh lo tuh krja bknnya cuma ngeebacot...!!!,anger
@felliceWOW @Nugraha00370251 @PKSejahtera @Gerindra Bisa  Baca kagak  bong?,disgust
"Karena sejatinya @fadlizon beserta @Gerindra bukan orientasi untuk kepentingan rakyat, tapi semata untuk kekuasaan.…",joy
"@Nugraha00370251 @harysantana @PKSejahtera @Gerindra nkri yg elo sebut2, padahal elo pemecah belah NKRI...",anger
@Gerindra @politik_twit @jokowi @DPR_RI Ibarat makan buah SI MALA-KADAL..!\n\nJaringan sel-sel tidur teroris ditangka…,anger
@panca66 @eae18 @SBYudhoyono @prabowo @LawanPoLitikJKW @adamWH68 @bambangelf Numpang lewattt seruuu kayanya ceritan…,joy
@marierteman @jokowi @prabowo @SBYudhoyono @DPR_RI @DPDRI @BPPemiluPDIP @Gerindra @Golkar5 @PDemokrat Rezim lawakan,disgust
Cc ke Pak @SBYudhoyono aah. Andil beliau di balik layar bersama rezim ini cukup besar menghancurkan Islam,trust
Selamat hari Pendidikan Nasional\n@jokowi @prabowo @SBYudhoyono @TututSoeharto49 @Nurmantyo_Gatot @msi_sohibuliman…,joy
Selamat Hari Pendidikan Nasional\n2 Mei 2018\nPendidikan Untuk Semua Adalah Hak Rakyat dan Kewajiban Negara Untuk Men…,joy
@kaliabo11 @mheru212azima @SBYudhoyono @jokowi BBM satu harga itu tdk mahal merata..aspek keadilan terwujud dan jal…,trust
@kangmeirza @SBYudhoyono Sdh cukup lah.dorong anak mu saja jadi wakil Komisi biar lebih pass.,anger
Ada yg curi start kampanye dng membw jabatan menteri perindustrian dI IKLAN GOJO koq pd diam sj ya..? @SBYudhoyono…,fear
Ulama Afrika: Negara Lain Seharusnya Contoh Presiden Jokowi,joy
@jokowi @sbyudhoyono @prabowo\n\ncuma kampret yg bilang Presiden anti Islam,anger
@m_mirah @SBYudhoyono 2012.....km itu kalau gk lihat/gk terjun lgsg gk usah byk tulis yg tidak benar,anger
@eae18 @SBYudhoyono @prabowo Oalahhh.... Mas @eae18 milih Pak Prabowo krn soal kesamaan tgl lahir dg anak kedua. Pi…,fear
Kebanggaan Grand Syekh Al-Azhar Ahmad Muhammad ath-Thayeb kepada TGB Dr KH. Muhammad Zainul Majdi Lc. MA…,joy
@marierteman @jokowi @prabowo @SBYudhoyono @DPR_RI @DPDRI @BPPemiluPDIP @Gerindra @Golkar5 @PDemokrat Setuju dan matab komanda !,joy
"@panca66 @SBYudhoyono @prabowo Prabowo mah ikut gaya Prof Wenger, NGALAH bukan kalah. Hmm",disgust
@eae18 @SBYudhoyono @prabowo Keceeee,joy
"@eae18 @panca66 @SBYudhoyono @prabowo @LawanPoLitikJKW @adamWH68 @bambangelf Dulu,  sempet nyesel dukung Esemka Mas…",sadness
bersiaplah bro sambut #SBYTourDeBatavia !,joy
DEMOKRATSIAP2019,
Dengan Semangat Sultan Agung menyerang Batavia #MariBungRebutKembali #DEMOKRATSIAP2019 #AHYpemimpinKita…,joy
Coba perhatikan\n\nKelakuan kader @LawanPoLitikJKW ga jauh dari ketumnya @SBYudhoyono\n\nSaya ga tahu apa padanan kata…,anger
"@eae18 @SBYudhoyono @prabowo 2014 saya pilih @jokowi, 2019 saya akan hijrah. 2014 saya pilih @jokowi, karena dia la…",trust
"@PendiriRepublik @LawanPoLitikJKW @IreneViena @SBYudhoyono Cebong biru, mutasi genetika dari kecoak",anger
"@panca66 @SBYudhoyono @prabowo @LawanPoLitikJKW @adamWH68 @bambangelf Sepertinya salah satu dari kawan kita itu, 20…",joy
@eae18 @panca66 @SBYudhoyono @prabowo @LawanPoLitikJKW @adamWH68 @bambangelf mudah2n ntr pas dibilik suara berubah pa hihihi,trust
"2004 dan 2009, saya pilih SBY. 2014 pilih Prabowo. Pilih @SBYudhoyono karena memang kredibel. Pilih @prabowo karena…",trust
@jokowi @sbyudhoyono @prabowo\n\ncukup seorang Adian Napitupulu dan kampret-kampret bertumbangan kejang-kejang,anger
"bapak @SBYudhoyono yg terhormat, sebagai warga negara yg baik saya mengfollow akun bapak, dan bapak sebagai kepala…",joy
And now..terbukti sdh hancur &amp; bobroknya kinerja kabinet @jokowi \n\nPemerintah selalu mencekik rakyat dgn kebijakann…,anger
Kita lihat..sikap apa selanjutnya yg akan diambil olh partai @PDemokrat  bapak @SBYudhoyono Melihat kerusakan bangs…,anticipation
