,full_text,emotion
4959,jadi ingat sebelumnya waktu kuliah disuruh cepetan nikah sama janda umur tahun kamu gagal ngapa mesti suruh buruan kawen,Joy
4960,ke adik sekali padahal sekarang pada kuliah yang kerja iya,Neutral
4961,biar masa depan makin mulus ayo kuliah sekolahnya lulus universitas bsi membuka pendaftaran mahasiswa baru periode perkuliahan september gelombang i mulai oktober februari pendaftaran online melalui,Neutral
4962,kuliah terus sibuk tidak pegang hp,Sad
4963,kuliah subuh isinya mulai kampanye,Anger
4964,terima kasih iya semuanya sudah mengikuti perjalanan menulisku sejauh kedepannya akan berusaha memberikan tulisan tulisan yang jauh lebih baik maaf sering hilang this is cekul cewek kuliah cinta yu online lt,Love
4965,helm susah dicari ijazah kuliah malah bikin ilmu tambah pertimbangannya,Neutral
4966,kuliah bebas usia berapa lowongan pekerjaan eits sebelumnya,Joy
4967,hallo semuanya buat butuh jasa joki tugas mengerjakan tugas makalah ppt resume tugas sekolah tugas kuliah bentuk word ataupun pdf langsung chat spess psikologi,Neutral
4968,iya setuju bapak yang petani pernah ditanya anaknya mau kuliah bapak bilang mau masuk itb terus dibilangin jangan anaknya gila bapak tetap percaya amp berusaha dukung anaknya akhirnya masuk juga lulus,Love
4969,selamat pagi semuanya hari adalah hari senin berarti awal weekday yang libur masih masuk kerja kuliah semangat iya semoga hari dimudahkan dilancarkan segala urusannya jangan lupa banyak banyak minum air putih,Joy
4970,lewat facebook nder satu group sbmptn waktu terus sering komen komenan lanjut sms terus mutusin buat ketemuan lanjut pacaran dehh beda dom by the way saking gila nya nyusulin kuliah biar se dom sama pacar tertawa pacaran tahun nikah tahun,Sad
4971,saja trauma kamu ingin kuliah,Sad
4972,kuliah hari,Neutral
4973,sd selalu rank rank pernah itupun sekali selama masuk besar kadang tertawa waktu sma awikwok sekali n sekarang kuliah,Joy
4974,duh piyik kuliah,Neutral
4975,sekolah kuliah belajar yang tekun bekal krusial buat masa depan terus tabung berapapun terus jangan buru nikah,Neutral
4976,sudah lulus kuliah tahun jadi mungkin tahun ngapain tuh pacaran sama minor,Fear
4977,sebenarnya prestasi tiap jenjang sekolah tuh saja beda bidang sd peringkatnya bagus selama menang olim cerdas cermat gadapet peringkat sma gold medal choir peringkatnya ampas sangat kuliah cumlaude terbaik fakultas terbaik univ,Joy
4978,dipaksa bangun jam segini krena keadaan kuliah pagi,Sad
4979,woy huhu mau kuliah unudd please huhuhu,Sad
4980,bakar ijazah ganti biaya di habiskan selama kuliah,Neutral
4981,quote nya mbak saeko jadi motivasiku waktu gapyear there are some flowers you can only see when you take detours apa-apa kuliah telat setahun memang takdir allah mirip pasti hikmahnya bukan sekarang juga tahu kok sabar amp jalani,Joy
4982,herannya fokumen pribadi kok dititipkan orang tololnya luar binasa lulus kuliah kok tolol,Anger
4983,tertawa anak lulus kuliah macarin cewek tahun,Joy
4984,sd selama selalu masuk besar waktu sma remed sudah alhamdulillah waktu kuliah yaudah wallahualam,Sad
4985,capai sama tugas kuliah,Sad
4986,hapus whatsapp biar apa kerja kamu nder kuliah sekolah nyusahin orang namanya,Anger
4987,bisa tidur pagi kuliah pagi,Sad
4988,rl kemarin habis acara keluarga terus benar dong pertanyaan menyebalkan sebelumnya masuk kuliah ditanyain masuk mana terus waktu masi skripsian ditanyain kapan selesai sekarang nganggur cari kerja ditanyain sumpek sangat rasanya tidak tidak ikuti karena cont,Sad
4989,tertawa situ tahu iya perjuangannya kuliah mati matian banyak bundir kamu kalau sma kuliah diam tidak usah bacot kuliah sono biar tahu rasanya,Anger
4990,coba masukan siapa tahu beberapa isi cvmu menarik mungkin kegiatan selama kuliah tnyata menunjang kerja,Joy
4991,bikin small business awal kuliah iya kepikirannya kan lumayan kalau sebelumnya jualannya bantu orangtua tidak usah minta uang jajan,Joy
4992,lulus kuliah ptn diharapkan,Joy
4993,kangen libur semester waktu kuliah,Sad
4994,kirain lulus kuliah lolos snbp jj wisuda,Joy
4995,hah ujian masuk kuliah batas umurnya,Joy
4996,tidak semua bang memikirkan fyp tadi sudah konten akun tiktok fans freya konteks nya ssk siapa tahu paus vote freya fans jalur tiktok o iya satu tidak semua fans freya bocil bang saja mau lulus kuliah ngefans freya jalur tiktok,Neutral
4997,waktu s keluh sama kaya sender merasakan kuliab profesi iya allah tiap hari presentasi s tahun pernah kepikiran nyerah profesi semester baru kuliah bulan sudah kepikiran mau lanjutin,Sad
4998,kalau buat kuliah cuapek sangat kegiatan non akademiknya si kek kegiatan ospek full bulan lagi pelatihan setiap pelatihan kpp nya lagi ada k word akademiknya iya memang capai ngejalaninnya ikhlas sangat soalnya memang kewajiban,Sad
4999,aseli sd sma pintar kena waktu kuliah melempem yaak,Sad
5000,iya kalau habis ketemu sama teman kuliah,Joy
5001,pintar waktu kuliah entah otakku jalan gampang nyerap semua materi waktu kuliah waktu sd lebih ngembangin bakatku fokus akademik,Joy
5002,jadi keinget tweet bayar kuliah jutaan buat dengerin orang paham presentasi depan orang tidak paham,Sad
5003,pernah waktu sma waktu kuliah tidak pernah,Neutral
5004,sinting sih kalau otak sih sinting sekali dibandingin dipojokin sama keluarga besar ikuti sepupumu yang daftar mana keterima tertawa iya maaf beliau pengalaman kerja tahun saya baru selesai kuliah tertawa,Joy
5005,mau kuliah apa mau cari teman si gosa dipikir berat deh,Neutral
5006,pelan bikin kebiasaan dan it worked bayangin tidur jam pagi mirip waktu kuliah onlen pagi absen terus tinggal tidur baru ngantuk kan malemnya tidur jadi saya yang jam tidur tuh progress sekali kan,Sad
5007,rekorr selama kuliah begadang jam segini tidur,Sad
5008,lumayan sih circle sma kuliah kerja lengkap meski pindah kantor,Neutral
5009,ril cuy capai kuliah stress,Sad
5010,kalau lulus pemalsuan karya percuma aktif kegiatan sana sini meningkatkan skill esensi tujuan kuliah sendiri tercapai kebanggan kuliah tidak ada hasil menunjukkan ide ilmu didapat,Sad
5011,kuliah onlen kan kerja sibuk terus bjir perasaan mirip sibuk terus bf vs menganggur terus gf tahu sekali kebiasaan tidur yang jelek pokoknya always tanya tidur jam berapa kamu semalam wkwkwkw selalu jawab pagi,Sad
5012,ah ajg kuliah kuliah,Anger
5013,sebelumnya jaman kuliah circa mid s akhir an pernah jualan kue kampus kalau diingat sekarang kok iya dan sanggup bawa sekotak kue buat dititip toko kampus mana ada medsos buat promosi kan jangankan medsos internet belum jadi umum,Neutral
5014,parah sangat om memang ndas si samsul isi nye lendir kecebong seorang lulusan luar kuliah luar negeri katanye bisa jawab pertanyaan anak sma kampung,Anger
5015,babaturan kuliah abi ieu sakelas akwowkwkwok,Joy
5016,kuliah gksih,Neutral
5017,kemeja kotak kotak retro gaya korea gaya kuliah lengan panjang atasan,Neutral
5018,jepang theater akb lebih spesifiknya iya kuliah jurusan bahasa korea kalau disuruh nentuin negara impian lebih pilih jepang sebelumnya,Joy
5019,giliran libur kuliah bangun pagi terus heran di rencanain kalau kuliah selalu berat buat bangun tuh,Sad
5020,si samsul kate nye lulusan kuliah luar negeri menjawab pertanyaan bocah sma kampung tidak bikin malu ndasmu kosong,Anger
5021,minta maaf sama psikiaterku berminggu skip obat maaf iya dok janji besok diminum minta maaf sama diri sendiri kuliah belum tidur maaf iya,Sad
5022,sebenarnya ingin nulis diary ala tapi sulit menata kata penting sih tertawa intinya alhamdulillah start kerja minggu sih fine sama kerjaan meski tidak relate sama jurusan kuliah terus orgnya baik semua,Joy
5023,iya si takut jadi bumerang nanti kalau masuk soalnya fans freya terlalu barbar kalau belain freya nya yang paling tidak suka y kalau fans freya dikatain bocil kalau oshiin freya padahal sudah mau lulus kuliah njiirr kesal saya,Fear
5024,soalnya sebal malas lah kuliah sekedar sederhana literasi chat whatsapp tuh gampang kok,Anger
5025,nontonin rekaman kelas online kating jadi paham mirisnya kuliah onlen coo,Joy
5026,memang negeri punya prabowo apa jutaan orang kuliah dan luar negeri mau diapakan memang negeri sudah jadi negara kerajaan mengerikan sekali mbunuh mimpi anak anak lain apa jadi pemimpin jadi anak presiden,Anger
5027,waktu kuliah pernah dipertanyakan kalau ngescroll layar hp sama ketik hp mencetnya lembut sangat mirip mencet apapun mirip jempolnya nyentuh layar tertawa orang orang memperhatikan segitunya saya saja sadar,Sad
5028,terakhir tidur jam segini waktu kuliah,Joy
5029,terus kating² ku deket sama maba jadi bondingnya kuat ada ploncoan norak dosen tetaplah dosen banyak mood overall enjoy sangat kuliah kehidupannya mirip sama sma bedanya dituntut lebih mandiri,Joy
5030,freelance usia fulltime usia lulus kuliah,Neutral
5031,tema nya dedak anies berasa kuliah umum goods harus terbuka sih soal,Neutral
5032,dari lulus kuliah berkurang sekali,Sad
5033,buat masi kuliah terhalang biaya semangat everybody rencana tuhan kedepannya yang terbaik buat kalian semua,Joy
5034,sebelumnya suka bercanda kerja begadang trial kuliah sekarang tidur paling cepat jam kadang tembus jam,Joy
5035,sukardin caleg dprd banten turun dapil bawa program kuliah gratis via,Neutral
5036,sepenting mba ijazah ijazah kuliah,Sad
5037,sebelumnya pernah kena kerjaan tahan ijazah sma tertulis kontrak kerja dibawah bulan kena denda sekian pede bakal kerja bulan lebih masi punya ijazah kuliah kenyataannya bisa ijazah diambil than tahu tidak waktu saya ambil,Sad
5038,lulus kuliah,Joy
5039,waktu kuliah teman deketku yang asli padang pelit perhitungan iya begitu deket ada sama sekali pelitnya momen paling ingat kalau habis mudik liburan bulan gantian makan rendang bawaan habis,Joy
5040,yaelahh kalau memang benar pernah kuliah tinggal minta cetakin ke pihak kampus apa kampus punya database alumni,Neutral
5041,kuliah capai sudah masuk dunia kerja jadi kuliah selamanya wkkwkwkwk,Joy
5042,eh cakampung kamu kira kuliah mendapatkan ijazah iya we got many things in college bro iya gadapet kan ku mampus,Joy
5043,orang indonesia fokus nya hal bodoh lah memang benar kan kaga pedofil die baru lulus kuliah si cewek baru sma selisih entah berapa tahun kaga bahas soal kasus bodoh tersebut bahas soal pedofilannya netizenid gede cingcong tapi otaknya aneh,Anger
5044,teman kuliah,Neutral
5045,bicara sama orang and he says kuliah is useless ijazah kamu ditaroh atas meja kalau kamu kerja linear sama kaya major kamu,Sad
5046,berharap pm ky gini,Fear
5047,tidak kuliah kalau duit banyak mah kejer gelar impian bejir,Joy
5048,kuliah cari ilmu kalau kata nyokap mah belajar penting tidak ruginya belajar jadi manusia iya suruh belajar sama tuhan ngapain berasa rugi aneh,Joy
5049,sebelumnya dengar waktu zaman kuliah awal mirip mencengangkan makin sini kulit super rewel dirunut ternyata mama bilang kalau sebelumnya waktu bayi dimandiinnya pakai air mineral galonan daun secang super bersih makin gede jadi intoleran sangat sama tidak bersih jadi raisa normal ajasi,Neutral
5050,umur cowok nyanyi berapa deh kan ktanya kuliah tahun mungkin lulus sma cwenya th anjeerr bedanya tahun itupun termaksud kalau ternyata si cowok lulus thun lalu sekarang kerja inimh msknya groomibg si correct me if i'm wrong,Sad
5051,ada peningkatan nderr kalau un terus sudah jenjang kuliah masa un kalau skripsi kan banyak di latih kesabaran,Joy
5052,lah bro keadaan berubah naiknya lagi keinginan jepang waktu itu dan kemarin terwujud konser jepang yakin dia akan kuliah ke jepang lagipula susah bro masuk nya kalau kuliah jepang,Neutral
5053,yang pertama kali notis ngapain mas mas lulus kuliah pacarannya sama bocah kelas,Sad
5054,kerja kshtn ritme amp beban kerjanya sehat kerja berangkat rumah jam set pagi rumah jam malam kepotong jam kuliah online bisa disambi kerja atasan sono gembar gembornya tpp gede beban kerja banyak wajar tpp mu kuii rak intok katut keno sampur e,Sad
5055,memang kocak sih juga barusan baca berita lengkapnya benar benar habis pikir mirip kok njir sudah kuliah cewenya baru naik sma,Joy
5056,rasanya berat iya ternyata jujur waktu sma pernah mikir kalau kuliah gampang sorry sangat ditambah saya salah jurusan jadi makin bikin berat sangat ikhlas jurusan sekarang,Sad
5057,semangat buat bayar kuliah,Joy
5058,helm pinjam tetangga teman kan ajg apa memang kamu punya tetangga dianggep sma tetangga kamu helm berapa sih memang gbsa kamu bandingkan sma perjuangan kuliah tahun merintis blok ngasal baik main bakar,Anger
5059,kangen kuliah gaa,Joy
5060,sebelumnya zaman kuliah jogya khas sekali langsung berpapasan minggiir,Joy
5061,wonbin ayo pacaran saya kecapekan kuliah,Joy
5062,dunia kerja gelar penting kok dunia wirausaha kamu bisnis sendiri gelar bukan syarat utama kuliah stengah jalan ttus berhenti sama buang duit,Neutral
5063,baru bangun oh rasanya kuliah bisa hibernasi,Joy
5064,semenjak ultah kayaknya ive never been happy tiap ultah ultah orang tua yesterday technically ago was the day my father turns sedih sangat bisanya di rantauan yanggungan kuliah benar lebih sedih karena tidak bisa ketemu sedih sangat sangat sangat,Sad
5065,sekarang masih heran kok sebelumnya iya biasa kuliah tiap hari full makeup foundation iya mascara iya eyeliner iya pokoknya full sekarang makeupan timbang skintint blush liptint tuh malas bergerak nya minta ampun,Neutral
5066,halo sobat cerdas siapa disini khawatir kalau pekerjaan nanti kamu ambil sesuai jurusan kuliah kamu kamu sebenarnya perlu khawatir hal tersebut ternyata wajar loh jangan lupa simak akhir tahu lebih lanjut iya,Fear
5067,adik adik kuliah turki benar mulai terang terangan berpolitik praktis,Fear
5068,benar loh waktu maba dan temenku bolos kuliah ngemall dodol sekali,Joy
5069,untung besok apel n kosong jadwal kuliah,Joy
5070,benar benar hari terpusing bulan kuliah,Sad
5071,apasi ajg seakan kuliah tuh jadi alasan orang orang buat benci sma keluarga saya,Anger
5072,cek kontak kontak lama kek teman kuliah sma selama jalin silaturahmi,Joy
5073,mau tanya karena mau kuliah ut kalian bagaimana soal nyaa waktu nya susah ambil kuliah kampus karena takut bentrok sama kerjaan,Fear
5074,kuliah join ukm or organisasi bikin kehidupan kaya au rill,Neutral
5075,sebentar sangat anjing mulai misuh masuk kuliah smpk misuh awal awal kuliah di terjang badai besar,Fear
5076,lebih capai waktu anak remaja sekolah kuliah tugasnya banyak keinginan banyak terpengaruh trend begitu duitnya sedikit jadi lebih gampang stres banyak keinginan susah mewujudkan,Sad
5077,alumni master korea jalur duit profesor seleksi administrasi cepat perlu kuliah bahasa setahun siap ngabdi sama seonsaengnim lab latihan mental,Joy
5078,kuliah masoh begok,Anger
5079,kuliah lolos snbt pil pertama,Joy
5080,kamu hidup helm beli hidup ijazah susah anjing cewek sialan kek mikir panjang tahi taun bahkan lebih kamu bisa ancurin barang tapi tidak usah ijazah yang kerja kuliah mati an ijazah liatnya geram anj,Skipped due to content policy
5081,jadi kepikiran yang bikin au kuliah benar apa kalau saintek praktikum sama responsi kan anak soshum paper sama presentasi tetap padet,Sad
5082,tidur lah siang kuliah,Neutral
5083,memang iya besok kuliah,Neutral
5084,jurusan kuliah,Neutral
5085,tak kiro ngerjakke tugas kuliah ta sekolah niat sekali,Sad
5086,kalau kuliah bisa ikutan pakai,Sad
5087,selama smk kuliah sepertinya diledekin terus padahal reaksi marah marah tetap diledek,Anger
5088,kukira kuliah nenteng totebag terus wisuda,Joy
5089,makanya kelarin kuliahnya biar dianggap salah jurusan orangtua bakal nganggap karena selesai timbul lah persepsi kayaknya nih anak salah jurusan tetangga kuliah sudah selesai,Sad
5090,kalau kuliah bisa iya gini,Neutral
5091,iya tipe jawaban deadlock nyerang personil tidak generate argumen relevant iya semangat iya kuliah kampus favourite daerah masing,Neutral
5092,radom sangat kangen masa kuliah,Joy
5093,punya sirkel selama biasa kuliah unice pada akhirnya sendirinya membentuk sirkel isinya kumpulan manusia tidak punya sirkel kita hepi hepi itu biasa juga menclok sana sini baiklah,Sad
5094,energi kosmos saya saya lulus kuliah kok naik naik iya nder,Neutral
5095,jadi ngerti waktu kepilih buat tes mental tertawa takut saya makin down mentalnya selama kuliah kali yak memang iya si,Fear
