username,full_text,topic,predicted_label,probability_emotion
nugrahandik,@idextratime Belum lama rasanya punya timnas yg bersaing di ASEAN aja susah skrg se level ini ,7,Anger,0.3551381826400757
Baron_Jackalz,@iridocyclitys Inilah kerjaan EO goblok ndak ngerti tradisi....penutup pertandingan timnas itu ya INDONESIA PUSAKA ndak ada yang laen.... merusak suasana saja...,7,Anger,0.40040335059165955
yasintaindi,@bobotoh_arsenal Hmmm..sponsorna bageur Unggal timnas maen sponsorna siyap golosor dana Kereeen kang,3,Anger,0.2250998467206955
ubaydillah182,emang udah paling bener gak nonton timnas dah. giliran nonton kalah giliran gak nonton menang :( ..,1,Love,0.25337114930152893
hokahokihoku,ga mungkin kan yaa harga tiket nonton timnas naik karena mau ngundang mas anang.,3,Anger,0.21553528308868408
braayennw,@KABAR_CHELSEA coba aja enzo mar tbtb gabut nonton timnas maen trs iseng rekomen nama ke dirtek,3,Love,0.23653052747249603
Daniel192820,@hooligansceneID Yg bilang Norak elu fans kejar kejar pemain timnas ampe toilet wkwk,4,Anger,0.3681033253669739
JHPrabowo,Pelatih timnas Bukan SBY yaak tapi BKT Okeeyy,7,Anger,0.3287760317325592
KepaArgawinata9,Detik2 para Pemain Timnas meninggalkan Stadion GBK menuju kedalam Bis Pemain #TimnasDay https://t.co/3ry259LFTx,4,Anger,0.29011616110801697
Teguran3,@idextratime @bliblidotcom Dulu pencapaian terbaik nonton timnas pas final AFF lawan Malaysia dan optimis menang karena di fase group menang 5-1 tapi kalah di final nyesek banget,3,Sad,0.3042602837085724
hokahokihoku,mas anang besok lagi kalo nyanyi after match timnas nyanyi lagu Indonesia pusaka. Lagian yg punya ide siapa sih? Aneh banget.,3,Joy,0.4492602050304413
tugujatim,Timnas Indonesia Kalahkan Filipina Shin Tae-yong Menatap Laga Putaran Ketiga Kualifikasi Piala Dunia 2026 - https://t.co/fRojbUsW7K https://t.co/P50yvO8Rg8,4,Joy,0.33312472701072693
gdpdaninflasi,@f1fess Timnas indonesia,4,Joy,0.4146370589733124
Riyanto35679987,5 Pemain Timnas Indonesia yang Jadi Mualaf https://t.co/bTnrhVDPRS,3,Joy,0.2848049998283386
J36149Jamal,@TehSusuTelorr @UpdateBolabola Engga gila lha wong RCTI udh kerjasama dulu sama AFC. Kebetulan karena timnas kita yg udh hebat ya RCTI yg ketiban untung.,2,Joy,0.3618149161338806
betterfox1,@yuppieeegirl Timnas day,4,Joy,0.39518678188323975
Amidz77,@Indostransfer Dan para TKI Indonesia akan memenuhi stadion tuk ndukung timnas akan lebih banyak dan rameh dari pendukung yg di Qatar.,2,Love,0.40792131423950195
Verm1ll1oNs_,@cahstell @idextratime Timnas overrated itu bang,1,Joy,0.24085284769535065
_xaviniesta_,@CErine_JKT48 Baik dong erine krna timnas menang,5,Joy,0.31269848346710205
pn7l7h,Broo cepetan sidang CASnya agar segera gabung timnas klo masih dperlambat bilang aja temennya mas @gibran_tweet anak Presiden RI siapa tau bisa di urus lbh cepet. Sept sebentar lagi bro klo g pke jasa calo aja bro,9,Anger,0.5095356702804565
tempodotco,Timnas Garuda Libas Lawan 2-0 dalam Laga Indonesia vs Filipina https://t.co/qG5UzgOYsU #TempoFoto,1,Joy,0.3224070072174072
hokahokihoku,ROUND 3 disiarin RCTI dkk? Bagusan di EMTEK padahal. nyiarin timnas yg lalu aja buru-buru.,2,Love,0.23844611644744873
VIVAbola,Daftar Timnas yang Lolos Babak Ketiga Kualifikasi Piala Dunia 2026 Zona Asia https://t.co/6sSIKvuhRT,2,Love,0.2603675127029419
tvOneNews,Netizen Auto Salah Fokus Saking Bucinnya Pratama Arhan Pakai Sepatu Bergambar Azizah Salsha Saat Timnas Indonesia Bantai Filipina: Timnas Indonesia meraih kemenangan dengan skor 2-0 saat melawan Filipina pada Selasa (11/6/2024). Pratama Arhan bikin https://t.co/ij2cuYg1gd https://t.co/CYM9SC4ydI,1,Neutral,0.6279304027557373
tvOneNews,Tolak Tawaran Timnas Cape Verde Wonderkid Liga Portugal Berdarah Indonesia Ini Siap Bela Timnas Indonesia Tak Disangka Alasannya...: Ada banyak cara yang dilakukan oleh PSSI selaku Federasi Sepakbola Indonesia untuk meningkatkan kualitas dan membawa https://t.co/DSf0TIzJZg https://t.co/mjC0hy5YRo,5,Anger,0.3496517837047577
FreshHaris,Pendukung Timnas Indonesia https://t.co/NjW9O2m0ur,1,Love,0.33114418387413025
exuberantxie,lucuuu bgt tadi pas ada pemain Philipina yg nyenggol nathan komentator nya ngasih peringatan hati soalnya dia punya fans terbanyak hahahahaha yeah hati jgn nyenggol anak emas nya timnas nathan disenggol aman karna dia sabar klo adek nya waaah preman dari voc yg maju,5,Joy,0.7114336490631104
PianSeptiana8,@Indostransfer Bisa umroh sekalian nonton timnas,4,Joy,0.2602565288543701
nagasabo93,@thejurgenholic Jota mainnya enjoy di timnas klo di klub rada males ada marmut ,5,Sad,0.26539939641952515
suaradotcom,Pelatih Timnas Indonesia Shin Tae-yong melontarkan sindiran terkait lapangan Stadion Utama Gelora Bung Karno (SUGBK) Jakarta yang butut.,2,Joy,0.47637274861335754
okezonenews,Hasil Timnas Portugal vs Timnas Irlandia di Laga Uji Coba: Brace Cristiano Ronaldo Bantu Negaranya Menang 3-0 https://t.co/GGKesDCawd,1,Anger,0.26441800594329834
Bolanet,Selamat Timnas Indonesia lolos ke Putaran Final Piala Asia 2027! https://t.co/UKEHRVWLjG,5,Joy,0.721608579158783
absharyanmpa,@cingreborn harusnya masuknya dia ini jadi booster pemain timnas lain si. gacor banget visi mainnya. Kalo visi mainnya mayoritas pemain timnas kaya doi ini timnas2 asean bisa di recall2 in depan gawang.,5,Joy,0.9239357113838196
mangku_doyo,Indonesia lolos ronde 3 ini harus mengagendakan minimal sekali seumur hidup ngerasain nribun bareng Timnas.,2,Anger,0.2863379716873169
gaardszn,@Indostransfer Bayangin aja timnas bisa away ke kandang raksasa raksasa Asia. Bayangin tim-tim pot 1 2 diatas dateng kesini dengan mode serius. Turunin ekspektasi bisa tampil di level se prestisius ini aja udah suatu privillege,1,Love,0.2457846999168396
JonasJersey21,@virtualballers @EASPORTSFC Timnas pusat ga tuh. Goblo banget. ,5,Neutral,0.29626137018203735
onotexist,Timnas indonesia gacor 🇮🇩,5,Joy,0.4390542805194855
aisbwi2012,Timnas Indonesia appreciation post 🇮🇩 Lolos ke babak ketiga kualifikasi Piala Dunia 2026 Lolos ke Piala Asia 2027 Terima kasih sudah berjuang Garuda! https://t.co/xawPog023u,7,Joy,0.6587004661560059
riannrsh,@syaifllh_s @qinderjoey @RusaaaaaZ @garistengah_id Yaudah kalian paling first repot amat. Btw timnas kita kemaren dapet trofi,5,Anger,0.22513478994369507
NagaligaNews1,Timnas Indonesia Lolos Putaran 3 Kualifikasi Piala Dunia 2026 Zona Asia Shin Tae-yong Akan Siapkan Tim dengan Baik https://t.co/8W7KEj3qfu https://t.co/QT32oQmhaz,2,Joy,0.5261708498001099
Riyanto35679987,5 Pemain Timnas Indonesia yang Jadi Mualaf https://t.co/bTnrhVDi2k,5,Joy,0.28480497002601624
officialinews_,@MafiaWasit Thom Haye Pemain Terbaik Laga Timnas Indonesia Vs Filipina! https://t.co/tJto9Hi1Z9,4,Love,0.4346020221710205
officialinews_,@kegblgnunfaedh Ranking FIFA Timnas Indonesia melesat usai menghajar Filipina https://t.co/dOhJg7i2Dy,7,Joy,0.5205432176589966
dimaswalid091,@SiaranBolaLive Ini lapangan timnas ato lapangan kecamatan sih ,5,Love,0.23991121351718903
kesedyhan,@Indostransfer Intinya liat timnas main di stadion besar yg rumputnya bagus ,4,Love,0.2697465419769287
masadittttt,@00beinghuman JAYJEYJOY! ada jay di lini pertahanan nonton timnas enjoy.,5,Joy,0.27376511693000793
Alimfurqon21,@itumonyet @SiaranBolaLive Yaul Um jebule rasane kaya kie ndue timnas pentol,5,Anger,0.24742639064788818
Balaijembrana,Di luar nurul #TimNasDay #timnas #indonesiavsfilipina https://t.co/BzZP9Ng0ON,5,Joy,0.23848243057727814
Velasco2112,Goal Rizky Ridho #TimnasDay #timnas https://t.co/B0HdQok8N4,5,Love,0.2620828151702881
NagaligaNews1,Thailand Tersingkir Timnas Indonesia Satu-Satunya Wakil ASEAN Di Putaran Tiga https://t.co/RCgNqXpMm8 https://t.co/sotGczHsxb,5,Joy,0.43091267347335815
p_wulandari33,@AripDhani87 @nocontextpersib Persib teh emg bukan org Indo ? Lagian yg nonton timnas itu beragam kalo ada pendukung persib emang gak boleh nyanyi lagunya persib waktu timnas main ?,7,Love,0.3704315721988678
indonews_xyz,Timnas putri Indonesia bekuk Bahrain tiga gol tanpa balas https://t.co/CDh8x5ZpG4,2,Joy,0.2875356674194336
officialinews_,@garagarabola_ Timnas Indonesia lolos ke Piala Asia 2027 bukti kejeniusan Shin Tae-yong https://t.co/yydZ0DsmcS,2,Joy,0.3010827898979187
officialinews_,@sudahtidurrr_ Anang Trending Topic usai Timnas Indonesia Libas Filipina Ada Apa? https://t.co/fJbmH8wDUL,3,Joy,0.39866903424263
officialinews_,@iridocyclitys Anang Trending Topic usai Timnas Indonesia Libas Filipina Ada Apa? https://t.co/fJbmH8wDUL,3,Joy,0.39866903424263
officialinews_,@ainurohman Anang Trending Topic usai Timnas Indonesia Libas Filipina Ada Apa? https://t.co/fJbmH8xbKj,3,Joy,0.39866894483566284
officialinews_,@kemalpalevi Anang Trending Topic usai Timnas Indonesia Libas Filipina Ada Apa? https://t.co/fJbmH8wDUL,3,Joy,0.39866894483566284
officialinews_,@kegblgnunfaedh Anang Trending Topic usai Timnas Indonesia Libas Filipina Ada Apa? https://t.co/fJbmH8wDUL,3,Joy,0.39866894483566284
officialinews_,@MiskinTV_ Anang Trending Topic usai Timnas Indonesia Libas Filipina Ada Apa? https://t.co/fJbmH8xbKj,3,Joy,0.39866894483566284
officialinews_,@adnardn Anang Trending Topic usai Timnas Indonesia Libas Filipina Ada Apa? https://t.co/fJbmH8wDUL,3,Joy,0.39866894483566284
officialinews_,Anang Trending Topic usai Timnas Indonesia Libas Filipina Ada Apa? https://t.co/fJbmH8wDUL,3,Joy,0.39866894483566284
0xkuuu,@idextratime Gak respect sama fans timnas kita di stadion bukannya diam dulu.. jangan nyanyi2 chants. Iya gw tau kita lagi unggul tapi ini ada orang terkapar bukannya diem dulu sejenak ,7,Sad,0.3111209273338318
LutfyManoban,@Ken_Arok_813 @kemalpalevi anang lah masa ga tau kebiasaan timnas kalo selesai pertandingan,3,Anger,0.23077942430973053
narararera,Ini dia ngetik gini pake otak gak sih. Ini suporter timnas loh yang pakai. Kok ya dibawa ribut. Siapa tau yang inisiasi suporter persib yang lagi dukung timnas.,1,Anger,0.3422398567199707
NagaligaNews1,Thom Haye Cetak Gol Perdana Timnas Indonesia Melaju Ke Putaran Ketiga https://t.co/CwAsDNuj3Y https://t.co/CCQyPOyGOe,4,Joy,0.3445046544075012
luarlapangan_id,Timnas Indonesia berada di pot 6 pada babak ketiga FIFA WCQ 2026. Berikut adalah pembagian potnya: Pot 1 : Jepang🇯🇵 Iran🇮🇷 Korea Selatan🇰🇷 Pot 2 : Australia🇦🇺 Qatar🇶🇦 Irak🇮🇶 Pot 3 : Arab Saudi🇸🇦 Uzbekistan🇺🇿 Yordania🇯🇴 Pot 4 : Uni Emirat Arab🇦🇪 Oman🇴🇲 Bahrain🇧🇭 Pot 5 : ,2,Anger,0.22721029818058014
tbrehannn,nonton timnas trs ketiduran dan baru bangun skrg ,5,Sad,0.2786516845226288
Diana_srmd,Yaudalah namanya juga penyanyi mungkin salah apa gitu. Tapi kan om anang tetep menghibur. Kasian loh. Toh sama2 membela dan mendukung timnas juga kan kita.,3,Anger,0.4241718053817749
raxxpl,Qatar Q nya Qontol. Dari AFC kemaren udah ga beres. Timnas cacat.,1,Joy,0.2527501881122589
sihelloela,tweet an ku timnas mulu,4,Love,0.5538915991783142
keynacecia,Pagii hot mess Robby purba ngurangin doggy lemes sosmed timnas like piala dunia https://t.co/N0Qeer5vgz,9,Joy,0.6733371019363403
rudalmeleset,Timnas Indonesia lg hype yg punya keinginan numpang nampil banyak yg nyari keuntungan pribadi jg banyak ckck,5,Love,0.28419816493988037
llihcayya,Masalah chant buat timnas aja masih diributin? ,1,Joy,0.22632037103176117
Lahkokgue1,@garagarabola_ untuk pendukung timnas turunin ekspektasi aja sih lolos round 3 &amp; lolos ke Piala Asia 2027 aja udah bagus banget... di round 3 lawannya banyak yg peringkat 100 besar jadi turunkan ekspektasi aja,2,Anger,0.3939480185508728
Here_Wee_Go,@SiaranBolaLive Pengelola gbk be like : BODOH AMAT SAMA RUMPUT YG PENTING GW DPT CUAN UANG UANG UANG LEBIB PENTING DR PD TIMNAS ,4,Neutral,0.34217673540115356
detiksport,Thom Haye mencetak gol debutnya buat Timnas Indonesia di depan keluarganya. Laga Indonesia Vs Filipina menjadi malam spesial buat sang pemain. https://t.co/qvGA5cH7Gx,4,Joy,0.5777720212936401
mysticblacky,Lolosnya Timnas Indonesia ke 3rd Round 95% kerja keras 5% hoki karena segrup sama dua negara asean lain. Semoga hokinya berlanjut pas drawing grup R3 nanti. #TimnasDay,2,Joy,0.5893305540084839
okezonenews,Klasemen Akhir Grup F Kualifikasi Piala Dunia 2026 Zona Asia: Irak Sempurna Timnas Indonesia Lolos! https://t.co/Vk6o01tk5n,2,Joy,0.45596960186958313
mamanbeng,Apresiasi buat bang mendoza jarang main di timnas sekalinya main langsung dengan tekanan di gbk tapi beberapa kali catat penyelamatan penting! Kebobolannya ya emang bagus aja gol tim gw wkwk respect mendoza!,5,Joy,0.3237100839614868
JoviSoedjatmiko,@dwinucleo Mana pantes disebut Timnas (Tim Monas),5,Love,0.2746189534664154
PriyonoDepi,@SiaranBolaLive Kenapa dipaksakan di GBK sih? Contohlah Italia venue home nya bergantian di stadion klub klub italia JIS GBT Manahan GBLA masih Ok lah mestinya dan yg menikmati timnas gak cuman jakarta aja sih,5,Anger,0.276396781206131
FahmiAshofi,Akhirnya Punya foto pas liputan timnas. : @qarrytadarus . Makasih Alhamdulillah Tabarakallah https://t.co/u1ZIxujpna,5,Joy,0.34782037138938904
talkwmeh,bangga ga si lu pada punya timnas senior menang lolos ke r3 teruss timnas putrinya juga menang,2,Love,0.23832188546657562
syaifllh_s,@riannrsh @qinderjoey @RusaaaaaZ @garistengah_id gak ada yg lagi bahas trofi pembahasan topik chant timnas,5,Anger,0.24624307453632355
pn7l7h,GBK di bawah naungan Kemensekneg Direktur Utama Pusat Pengelolaan Kompleks Gelora Bung Karno (PPKGBK) Rakhmadi Arif Kusumo. Harga sewa GBK u PSSI sekitar 500juta dg kualitas rumput yg jelek begtu??? Kemungkinan u next Timnas akan bermain di Stadion Bung Tomo (SBY).,5,Neutral,0.4204542934894562
officialinews_,Kenang Memori 1988 Virgil van Dijk Ingin Bawa Timnas Belanda Berjaya pada Euro 2024 di Jerman https://t.co/pvTdpeveoy,5,Anger,0.2805697023868561
dimasariyantopr,Alhamdulillah timnas lolos R3 kualifikasi pildun. Gaskeunlah semoga kelak lolos pildun beneran.,5,Joy,0.3518185019493103
Oka_Ardi92,@yginiygituu @chemat_1st @BujangGanongGB @SiaranBolaLive Lantas logika tolol ga usah dibela gara-gara saking overproud-nya ke timnas 0 gelar,5,Anger,0.3368830680847168
rayyfahrez,gak semua persib fans anti timnas kok ada yang gak suka timnas dan ada juga yang demen timnas contohnya saya. silih bebaskeun https://t.co/Thb6yZoGkw,8,Love,0.21971942484378815
detiksport,Timnas Indonesia menang melawan Filipina di laga Kualifikasi Piala Dunia 2026. Pelatih Timnas Indonesia Shin Tae-yong memberikan apresiasi para pemain yang telah bekerja keras di lapangan. https://t.co/e13kr3jDhJ,4,Joy,0.45151254534721375
Denny50250626,@arya2129 @garistengah_id @Indostransfer Sorry supporter UG LGI gk haus bantuan bla (mereka mampu untuk support timnas dengan mandiri kok) yg penting jangan ad yg begitu lg wkwkwk kl mau konser di luar setidaknya pas ngantri keluar ad hiburan lagu atau minimal ya pas istirahat setengah babak itu okay aj,5,Joy,0.2930300235748291
tiranoseriusrex,@yudithSatya @dwinucleo nah ini w orang balikpapan juga blm siap timnas matchday disini karena 1. jalan daerah batakan tuh masih 1 jalan 2 jalur dan itu sempit bgt kalo macet 2.lapangan latihan juga kurang bgt rumputnya persiba aja sampe latihan di jkt untung penginapan sudah oke,5,Love,0.3622904121875763
pengenbelika,@Irfanglen @rachmatjakir @dwinucleo lhah kalo pesawat timnas kan ga mungkin ikut reguler komersial to? nunggu ada penerbangan viet blp baru bisa terbang kalo pesawat suporter ya transit dong di jkt.,5,Joy,0.3145168721675873
detikcom,Thom Haye mencetak gol debutnya buat Timnas Indonesia di depan keluarganya. Laga Indonesia Vs Filipina menjadi malam spesial buat sang pemain. https://t.co/iW9AbuYLHp,4,Joy,0.5777720212936401
billbeey,@unmagnetism Merasa timnas banget gasih keliatanya,5,Anger,0.26033151149749756
deepinzidee,@xxxtention778 @nocontextpersib yang freak ngakunya ga doyan timnas tapi kalo ada postingan timnas ngikut komen padhal postingannya juga gada yg bawa tim situ kalo emg ga doyan yaudah gausah caperr haus pengakuann ,5,Sad,0.2448047250509262
redhaju,@erspoofficial gausa bacot jersey timnas laen ga ada dah senerawang ini. september klo msh gini2 aja jersey timnas mending bubarin brand lu malu2in,5,Anger,0.5277235507965088
Pihakterkait__,@garistengah_id hadeh berat bgt tim sepakbola jelek dan problematik nyandang nama Garuda yng notabeneny lambang negara yg disakralkan. sekadar tim sepak bola jelek mah cukup sebut aja timnas . tapi klo mau sebut tai juga boleh.,4,Joy,0.2565995752811432
iqbalsnake22,Silahkan menikmati kemenangan timnas . Yg lagi tdk mendukung timnas ya gpp ga masalah. Sepakbola kan senang²..,5,Anger,0.24782033264636993
rizkideaaa,Bang dunia terbalik ternyata sekarang timnas indo lolos R3 :),2,Joy,0.432312548160553
ereeks1,@SiaranBolaLive Timnas Indonesia ada perkembangan tapi sepakbola indonesia masih jalan di tempat.,5,Joy,0.36991608142852783
dennis85_,@dodojogja2 @Indostransfer Pemain naturalisasi? Yang mana?? Terakhir kali pemain naturalisasi yang ada di Timnas cuma Marc Klok..,9,Joy,0.31034791469573975
weborntobeAred,Bikin template Jersey timnas Filipina seru nih kek nya ,1,Joy,0.2324342578649521
CookScott94720,@Indostransfer Nonton timnas jadi lebih nyaman berkat BRImo.,1,Joy,0.2756342887878418
NotSorry136,KALO LC-NYA GINI MIMIN SIH MAU . #FYP #indonesia #lucu #lc #Eraplay88 #TimnasDay #bayarpakaibrimo Anang Main Eraplay88 Thom Haye Rizky Ridho Timnas Piala Dunia https://t.co/0rY75sW0LJ,4,Neutral,0.4994427263736725
okezonenews,Timnas Indonesia Resmi Jadi Satu-satunya Wakil Asia Tenggara di Putaran 3 Kualifikasi Piala Dunia 2026 Zona Asia! https://t.co/t7DMOyY7ku,2,Love,0.31207382678985596
Dirhamsyah_7,Lapangan GBK bener² jelek untuk taraf internasional. Serba salah juga klo cuma dipakai buat timnas main dana perawatan kurang. Terpaksa buat konser ok tapi ya memang gak dibuat untuk konser...,4,Anger,0.4175581634044647
bayyyuuuu1,@kegblgnunfaedh Liat sg nya asanti dia katany di tawarin nnton timnas trus dia mau nyanyi katanya 2 lagu aja gtu tdi gw liat soalny wkwj,5,Joy,0.5933502912521362
HillChris87133,@Indostransfer Beli tiket pesawat buat nonton timnas jadi lebih mudah pake BRImo.,8,Fear,0.35376453399658203
teehhpucuk,@Riweh_Banget Kok bisa yaa udh tau dia kritik abis² tentang timnas masih aja diundang sana sini.,6,Sad,0.25821271538734436
arahkitamedia_,Kembali Mengukir Sejarah Timnas Indonesia Lolos ke Putaran Ketiga Piala Dunia 2026 Timnas Indonesia kembali mengukir... #NewsUpdate #Olahraga #Bola #TimnasIndonesia #TimnasDay #KualifikasiPialaDunia2026 #WCQ2026 #FIFAWorldCup2026 https://t.co/zFchnoRo3w https://t.co/mnOBt8sTZA,1,Joy,0.4820164144039154
citrameei,Menyala timnas ku ️🇮🇩,5,Love,0.23844611644744873
chimmy_9895,@J36149Jamal @adenovaair @Letterrnjnn @RCTISports_ Iyaaa dari jaman dulu sebelum laga timnas dipegang indosiar selalu dipegang sama rcti,5,Anger,0.28468450903892517
kangroell,@idextratime Tau sendiri ti stadion bagus mah banyak tapi belum sekomersil GBK apalagi timnas skrng lagi hype² nya:),4,Love,0.24429640173912048
Rangerbiru,@SaintDrayCurry @podcastretropus Liga mah ga bentrok sama jadwal FMD timnas senior. Bentroknya sama jadwal non FMD + kelompok umur. Harusnya gak masalah kalo liga kelompok umurnya juga jalan tapi kan PSSI (masih) bloon.,5,Joy,0.28430330753326416
damiu_21,@sayapelari @SiaranBolaLive @fstyleanggit10 Timnas butuh kapasitas yg lebih besar sgtu mah ga nampung ga bakal cuan jga.,5,Sad,0.281961590051651
